date,home_team,away_team,home_score,away_score,boxscore_url
2011-05-23,Detroit Tigers,Tampa Bay Rays,6,3,https://www.baseball-reference.com/boxes/DET/DET201105230.shtml
2011-05-23,Houston Astros,Los Angeles Dodgers,4,3,https://www.baseball-reference.com/boxes/HOU/HOU201105230.shtml
2011-05-23,Milwaukee Brewers,Washington Nationals,11,3,https://www.baseball-reference.com/boxes/MIL/MIL201105230.shtml
2011-05-23,Minnesota Twins,Seattle Mariners,7,8,https://www.baseball-reference.com/boxes/MIN/MIN201105230.shtml
2011-05-23,New York Yankees,Toronto Blue Jays,3,7,https://www.baseball-reference.com/boxes/NYA/NYA201105230.shtml
2011-05-23,Philadelphia Phillies,Cincinnati Reds,10,3,https://www.baseball-reference.com/boxes/PHI/PHI201105230.shtml
2011-05-23,San Diego Padres,St. Louis Cardinals,1,3,https://www.baseball-reference.com/boxes/SDN/SDN201105230.shtml
2011-05-23,Texas Rangers,Chicago White Sox,4,0,https://www.baseball-reference.com/boxes/TEX/TEX201105230.shtml
2011-05-24,LA Angels of Anaheim,Oakland Athletics,1,6,https://www.baseball-reference.com/boxes/ANA/ANA201105240.shtml
2011-05-24,Baltimore Orioles,Kansas City Royals,5,3,https://www.baseball-reference.com/boxes/BAL/BAL201105240.shtml
2011-05-24,Chicago Cubs,New York Mets,11,1,https://www.baseball-reference.com/boxes/CHN/CHN201105240.shtml
2011-05-24,Cleveland Indians,Boston Red Sox,2,4,https://www.baseball-reference.com/boxes/CLE/CLE201105240.shtml
2011-05-24,Colorado Rockies,Arizona D'Backs,12,4,https://www.baseball-reference.com/boxes/COL/COL201105241.shtml
2011-05-24,Colorado Rockies,Arizona D'Backs,2,5,https://www.baseball-reference.com/boxes/COL/COL201105242.shtml
2011-05-24,Detroit Tigers,Tampa Bay Rays,7,6,https://www.baseball-reference.com/boxes/DET/DET201105240.shtml
2011-05-24,Houston Astros,Los Angeles Dodgers,4,5,https://www.baseball-reference.com/boxes/HOU/HOU201105240.shtml
2011-05-24,Milwaukee Brewers,Washington Nationals,7,6,https://www.baseball-reference.com/boxes/MIL/MIL201105240.shtml
2011-05-24,Minnesota Twins,Seattle Mariners,4,2,https://www.baseball-reference.com/boxes/MIN/MIN201105240.shtml
2011-05-24,New York Yankees,Toronto Blue Jays,5,4,https://www.baseball-reference.com/boxes/NYA/NYA201105240.shtml
2011-05-24,Philadelphia Phillies,Cincinnati Reds,3,6,https://www.baseball-reference.com/boxes/PHI/PHI201105240.shtml
2011-05-24,Pittsburgh Pirates,Atlanta Braves,0,2,https://www.baseball-reference.com/boxes/PIT/PIT201105240.shtml
2011-05-24,San Diego Padres,St. Louis Cardinals,2,3,https://www.baseball-reference.com/boxes/SDN/SDN201105240.shtml
2011-05-24,San Francisco Giants,Florida Marlins,1,5,https://www.baseball-reference.com/boxes/SFN/SFN201105240.shtml
2011-05-24,Texas Rangers,Chicago White Sox,6,8,https://www.baseball-reference.com/boxes/TEX/TEX201105240.shtml
2011-05-25,LA Angels of Anaheim,Oakland Athletics,4,1,https://www.baseball-reference.com/boxes/ANA/ANA201105250.shtml
2011-05-25,Baltimore Orioles,Kansas City Royals,9,2,https://www.baseball-reference.com/boxes/BAL/BAL201105250.shtml
2011-05-25,Chicago Cubs,New York Mets,4,7,https://www.baseball-reference.com/boxes/CHN/CHN201105250.shtml
2011-05-25,Cleveland Indians,Boston Red Sox,2,14,https://www.baseball-reference.com/boxes/CLE/CLE201105250.shtml
2011-05-25,Colorado Rockies,Arizona D'Backs,1,2,https://www.baseball-reference.com/boxes/COL/COL201105250.shtml
2011-05-25,Houston Astros,Los Angeles Dodgers,2,1,https://www.baseball-reference.com/boxes/HOU/HOU201105250.shtml
2011-05-25,Milwaukee Brewers,Washington Nationals,6,4,https://www.baseball-reference.com/boxes/MIL/MIL201105250.shtml
2011-05-25,Minnesota Twins,Seattle Mariners,0,3,https://www.baseball-reference.com/boxes/MIN/MIN201105250.shtml
2011-05-25,New York Yankees,Toronto Blue Jays,7,3,https://www.baseball-reference.com/boxes/NYA/NYA201105250.shtml
2011-05-25,Philadelphia Phillies,Cincinnati Reds,5,4,https://www.baseball-reference.com/boxes/PHI/PHI201105250.shtml
2011-05-25,Pittsburgh Pirates,Atlanta Braves,2,4,https://www.baseball-reference.com/boxes/PIT/PIT201105250.shtml
2011-05-25,San Diego Padres,St. Louis Cardinals,3,1,https://www.baseball-reference.com/boxes/SDN/SDN201105250.shtml
2011-05-25,San Francisco Giants,Florida Marlins,6,7,https://www.baseball-reference.com/boxes/SFN/SFN201105250.shtml
2011-05-25,Texas Rangers,Chicago White Sox,2,1,https://www.baseball-reference.com/boxes/TEX/TEX201105250.shtml
2011-05-26,LA Angels of Anaheim,Oakland Athletics,3,4,https://www.baseball-reference.com/boxes/ANA/ANA201105260.shtml
2011-05-26,Baltimore Orioles,Kansas City Royals,6,5,https://www.baseball-reference.com/boxes/BAL/BAL201105260.shtml
2011-05-26,Chicago Cubs,New York Mets,9,3,https://www.baseball-reference.com/boxes/CHN/CHN201105260.shtml
2011-05-26,Colorado Rockies,Arizona D'Backs,3,6,https://www.baseball-reference.com/boxes/COL/COL201105260.shtml
2011-05-26,Detroit Tigers,Boston Red Sox,1,14,https://www.baseball-reference.com/boxes/DET/DET201105260.shtml
2011-05-26,Philadelphia Phillies,Cincinnati Reds,10,4,https://www.baseball-reference.com/boxes/PHI/PHI201105260.shtml
2011-05-26,San Francisco Giants,Florida Marlins,0,1,https://www.baseball-reference.com/boxes/SFN/SFN201105260.shtml
2011-05-26,Toronto Blue Jays,Chicago White Sox,1,3,https://www.baseball-reference.com/boxes/TOR/TOR201105260.shtml
2011-05-27,Atlanta Braves,Cincinnati Reds,1,5,https://www.baseball-reference.com/boxes/ATL/ATL201105270.shtml
2011-05-27,Chicago Cubs,Pittsburgh Pirates,2,4,https://www.baseball-reference.com/boxes/CHN/CHN201105270.shtml
2011-05-27,Colorado Rockies,St. Louis Cardinals,3,10,https://www.baseball-reference.com/boxes/COL/COL201105270.shtml
2011-05-27,Detroit Tigers,Boston Red Sox,3,6,https://www.baseball-reference.com/boxes/DET/DET201105270.shtml
2011-05-27,Houston Astros,Arizona D'Backs,6,7,https://www.baseball-reference.com/boxes/HOU/HOU201105270.shtml
2011-05-27,Los Angeles Dodgers,Florida Marlins,3,2,https://www.baseball-reference.com/boxes/LAN/LAN201105270.shtml
2011-05-27,Milwaukee Brewers,San Francisco Giants,4,5,https://www.baseball-reference.com/boxes/MIL/MIL201105270.shtml
2011-05-27,Minnesota Twins,LA Angels of Anaheim,5,6,https://www.baseball-reference.com/boxes/MIN/MIN201105270.shtml
2011-05-27,New York Mets,Philadelphia Phillies,4,6,https://www.baseball-reference.com/boxes/NYN/NYN201105270.shtml
2011-05-27,Oakland Athletics,Baltimore Orioles,6,2,https://www.baseball-reference.com/boxes/OAK/OAK201105270.shtml
2011-05-27,Seattle Mariners,New York Yankees,4,3,https://www.baseball-reference.com/boxes/SEA/SEA201105270.shtml
2011-05-27,Tampa Bay Rays,Cleveland Indians,5,0,https://www.baseball-reference.com/boxes/TBA/TBA201105270.shtml
2011-05-27,Texas Rangers,Kansas City Royals,7,12,https://www.baseball-reference.com/boxes/TEX/TEX201105270.shtml
2011-05-27,Toronto Blue Jays,Chicago White Sox,4,2,https://www.baseball-reference.com/boxes/TOR/TOR201105270.shtml
2011-05-27,Washington Nationals,San Diego Padres,2,1,https://www.baseball-reference.com/boxes/WAS/WAS201105270.shtml
2011-05-28,Atlanta Braves,Cincinnati Reds,7,6,https://www.baseball-reference.com/boxes/ATL/ATL201105280.shtml
2011-05-28,Chicago Cubs,Pittsburgh Pirates,0,10,https://www.baseball-reference.com/boxes/CHN/CHN201105280.shtml
2011-05-28,Colorado Rockies,St. Louis Cardinals,15,4,https://www.baseball-reference.com/boxes/COL/COL201105280.shtml
2011-05-28,Houston Astros,Arizona D'Backs,3,11,https://www.baseball-reference.com/boxes/HOU/HOU201105280.shtml
2011-05-28,Los Angeles Dodgers,Florida Marlins,1,6,https://www.baseball-reference.com/boxes/LAN/LAN201105280.shtml
2011-05-28,Milwaukee Brewers,San Francisco Giants,3,2,https://www.baseball-reference.com/boxes/MIL/MIL201105280.shtml
2011-05-28,Minnesota Twins,LA Angels of Anaheim,1,0,https://www.baseball-reference.com/boxes/MIN/MIN201105280.shtml
2011-05-28,New York Mets,Philadelphia Phillies,2,5,https://www.baseball-reference.com/boxes/NYN/NYN201105280.shtml
2011-05-28,Oakland Athletics,Baltimore Orioles,4,2,https://www.baseball-reference.com/boxes/OAK/OAK201105280.shtml
2011-05-28,Seattle Mariners,New York Yankees,5,4,https://www.baseball-reference.com/boxes/SEA/SEA201105280.shtml
2011-05-28,Tampa Bay Rays,Cleveland Indians,3,7,https://www.baseball-reference.com/boxes/TBA/TBA201105280.shtml
2011-05-28,Texas Rangers,Kansas City Royals,10,1,https://www.baseball-reference.com/boxes/TEX/TEX201105280.shtml
2011-05-28,Toronto Blue Jays,Chicago White Sox,9,8,https://www.baseball-reference.com/boxes/TOR/TOR201105280.shtml
2011-05-28,Washington Nationals,San Diego Padres,1,2,https://www.baseball-reference.com/boxes/WAS/WAS201105280.shtml
2011-05-29,Atlanta Braves,Cincinnati Reds,2,1,https://www.baseball-reference.com/boxes/ATL/ATL201105290.shtml
2011-05-29,Chicago Cubs,Pittsburgh Pirates,3,2,https://www.baseball-reference.com/boxes/CHN/CHN201105290.shtml
2011-05-29,Colorado Rockies,St. Louis Cardinals,3,4,https://www.baseball-reference.com/boxes/COL/COL201105290.shtml
2011-05-29,Detroit Tigers,Boston Red Sox,3,4,https://www.baseball-reference.com/boxes/DET/DET201105291.shtml
2011-05-29,Detroit Tigers,Boston Red Sox,3,0,https://www.baseball-reference.com/boxes/DET/DET201105292.shtml
2011-05-29,Houston Astros,Arizona D'Backs,2,4,https://www.baseball-reference.com/boxes/HOU/HOU201105290.shtml
2011-05-29,Los Angeles Dodgers,Florida Marlins,8,0,https://www.baseball-reference.com/boxes/LAN/LAN201105290.shtml
2011-05-29,Milwaukee Brewers,San Francisco Giants,6,0,https://www.baseball-reference.com/boxes/MIL/MIL201105290.shtml
2011-05-29,Minnesota Twins,LA Angels of Anaheim,5,6,https://www.baseball-reference.com/boxes/MIN/MIN201105290.shtml
2011-05-29,New York Mets,Philadelphia Phillies,9,5,https://www.baseball-reference.com/boxes/NYN/NYN201105290.shtml
2011-05-29,Oakland Athletics,Baltimore Orioles,6,4,https://www.baseball-reference.com/boxes/OAK/OAK201105290.shtml
2011-05-29,Seattle Mariners,New York Yankees,1,7,https://www.baseball-reference.com/boxes/SEA/SEA201105290.shtml
2011-05-29,Tampa Bay Rays,Cleveland Indians,7,0,https://www.baseball-reference.com/boxes/TBA/TBA201105290.shtml
2011-05-29,Texas Rangers,Kansas City Royals,7,6,https://www.baseball-reference.com/boxes/TEX/TEX201105290.shtml
2011-05-29,Toronto Blue Jays,Chicago White Sox,13,4,https://www.baseball-reference.com/boxes/TOR/TOR201105290.shtml
2011-05-29,Washington Nationals,San Diego Padres,4,5,https://www.baseball-reference.com/boxes/WAS/WAS201105290.shtml
2011-05-30,Arizona D'Backs,Florida Marlins,15,4,https://www.baseball-reference.com/boxes/ARI/ARI201105300.shtml
2011-05-30,Atlanta Braves,San Diego Padres,2,3,https://www.baseball-reference.com/boxes/ATL/ATL201105300.shtml
2011-05-30,Boston Red Sox,Chicago White Sox,3,7,https://www.baseball-reference.com/boxes/BOS/BOS201105300.shtml
2011-05-30,Chicago Cubs,Houston Astros,7,12,https://www.baseball-reference.com/boxes/CHN/CHN201105300.shtml
2011-05-30,Cincinnati Reds,Milwaukee Brewers,7,3,https://www.baseball-reference.com/boxes/CIN/CIN201105300.shtml
2011-05-30,Detroit Tigers,Minnesota Twins,6,5,https://www.baseball-reference.com/boxes/DET/DET201105300.shtml
2011-05-30,Kansas City Royals,LA Angels of Anaheim,8,10,https://www.baseball-reference.com/boxes/KCA/KCA201105300.shtml
2011-05-30,Los Angeles Dodgers,Colorado Rockies,7,1,https://www.baseball-reference.com/boxes/LAN/LAN201105300.shtml
2011-05-30,New York Mets,Pittsburgh Pirates,7,3,https://www.baseball-reference.com/boxes/NYN/NYN201105300.shtml
2011-05-30,Oakland Athletics,New York Yankees,0,5,https://www.baseball-reference.com/boxes/OAK/OAK201105300.shtml
2011-05-30,Seattle Mariners,Baltimore Orioles,4,3,https://www.baseball-reference.com/boxes/SEA/SEA201105300.shtml
2011-05-30,St. Louis Cardinals,San Francisco Giants,3,7,https://www.baseball-reference.com/boxes/SLN/SLN201105300.shtml
2011-05-30,Tampa Bay Rays,Texas Rangers,5,11,https://www.baseball-reference.com/boxes/TBA/TBA201105300.shtml
2011-05-30,Toronto Blue Jays,Cleveland Indians,11,1,https://www.baseball-reference.com/boxes/TOR/TOR201105300.shtml
2011-05-30,Washington Nationals,Philadelphia Phillies,4,5,https://www.baseball-reference.com/boxes/WAS/WAS201105300.shtml
2011-05-31,Arizona D'Backs,Florida Marlins,2,5,https://www.baseball-reference.com/boxes/ARI/ARI201105310.shtml
2011-05-31,Atlanta Braves,San Diego Padres,4,5,https://www.baseball-reference.com/boxes/ATL/ATL201105310.shtml
2011-05-31,Boston Red Sox,Chicago White Sox,7,10,https://www.baseball-reference.com/boxes/BOS/BOS201105310.shtml
2011-05-31,Chicago Cubs,Houston Astros,3,7,https://www.baseball-reference.com/boxes/CHN/CHN201105310.shtml
2011-05-31,Cincinnati Reds,Milwaukee Brewers,2,7,https://www.baseball-reference.com/boxes/CIN/CIN201105310.shtml
2011-05-31,Detroit Tigers,Minnesota Twins,8,7,https://www.baseball-reference.com/boxes/DET/DET201105310.shtml
2011-05-31,Kansas City Royals,LA Angels of Anaheim,7,3,https://www.baseball-reference.com/boxes/KCA/KCA201105310.shtml
2011-05-31,Los Angeles Dodgers,Colorado Rockies,8,2,https://www.baseball-reference.com/boxes/LAN/LAN201105310.shtml
2011-05-31,New York Mets,Pittsburgh Pirates,1,5,https://www.baseball-reference.com/boxes/NYN/NYN201105310.shtml
2011-05-31,Oakland Athletics,New York Yankees,3,10,https://www.baseball-reference.com/boxes/OAK/OAK201105310.shtml
2011-05-31,Seattle Mariners,Baltimore Orioles,3,2,https://www.baseball-reference.com/boxes/SEA/SEA201105310.shtml
2011-05-31,St. Louis Cardinals,San Francisco Giants,4,3,https://www.baseball-reference.com/boxes/SLN/SLN201105310.shtml
2011-05-31,Tampa Bay Rays,Texas Rangers,5,4,https://www.baseball-reference.com/boxes/TBA/TBA201105310.shtml
2011-05-31,Toronto Blue Jays,Cleveland Indians,3,6,https://www.baseball-reference.com/boxes/TOR/TOR201105310.shtml
2011-05-31,Washington Nationals,Philadelphia Phillies,10,2,https://www.baseball-reference.com/boxes/WAS/WAS201105310.shtml
2011-06-01,Arizona D'Backs,Florida Marlins,6,5,https://www.baseball-reference.com/boxes/ARI/ARI201106010.shtml
2011-06-01,Atlanta Braves,San Diego Padres,4,3,https://www.baseball-reference.com/boxes/ATL/ATL201106010.shtml
2011-06-01,Boston Red Sox,Chicago White Sox,4,7,https://www.baseball-reference.com/boxes/BOS/BOS201106010.shtml
2011-06-01,Chicago Cubs,Houston Astros,1,3,https://www.baseball-reference.com/boxes/CHN/CHN201106010.shtml
2011-06-01,Cincinnati Reds,Milwaukee Brewers,4,3,https://www.baseball-reference.com/boxes/CIN/CIN201106010.shtml
2011-06-01,Detroit Tigers,Minnesota Twins,4,2,https://www.baseball-reference.com/boxes/DET/DET201106010.shtml
2011-06-01,Kansas City Royals,LA Angels of Anaheim,2,0,https://www.baseball-reference.com/boxes/KCA/KCA201106010.shtml
2011-06-01,Los Angeles Dodgers,Colorado Rockies,0,3,https://www.baseball-reference.com/boxes/LAN/LAN201106010.shtml
2011-06-01,New York Mets,Pittsburgh Pirates,3,9,https://www.baseball-reference.com/boxes/NYN/NYN201106010.shtml
2011-06-01,Oakland Athletics,New York Yankees,2,4,https://www.baseball-reference.com/boxes/OAK/OAK201106010.shtml
2011-06-01,Seattle Mariners,Baltimore Orioles,1,2,https://www.baseball-reference.com/boxes/SEA/SEA201106010.shtml
2011-06-01,St. Louis Cardinals,San Francisco Giants,5,7,https://www.baseball-reference.com/boxes/SLN/SLN201106010.shtml
2011-06-01,Tampa Bay Rays,Texas Rangers,0,3,https://www.baseball-reference.com/boxes/TBA/TBA201106010.shtml
2011-06-01,Toronto Blue Jays,Cleveland Indians,9,13,https://www.baseball-reference.com/boxes/TOR/TOR201106010.shtml
2011-06-01,Washington Nationals,Philadelphia Phillies,2,1,https://www.baseball-reference.com/boxes/WAS/WAS201106010.shtml
2011-06-02,Arizona D'Backs,Washington Nationals,1,6,https://www.baseball-reference.com/boxes/ARI/ARI201106020.shtml
2011-06-02,Cleveland Indians,Texas Rangers,4,7,https://www.baseball-reference.com/boxes/CLE/CLE201106020.shtml
2011-06-02,Kansas City Royals,Minnesota Twins,2,8,https://www.baseball-reference.com/boxes/KCA/KCA201106020.shtml
2011-06-02,New York Mets,Pittsburgh Pirates,9,8,https://www.baseball-reference.com/boxes/NYN/NYN201106020.shtml
2011-06-02,San Diego Padres,Houston Astros,4,7,https://www.baseball-reference.com/boxes/SDN/SDN201106020.shtml
2011-06-02,Seattle Mariners,Tampa Bay Rays,8,2,https://www.baseball-reference.com/boxes/SEA/SEA201106020.shtml
2011-06-02,St. Louis Cardinals,San Francisco Giants,7,12,https://www.baseball-reference.com/boxes/SLN/SLN201106020.shtml
2011-06-03,LA Angels of Anaheim,New York Yankees,3,2,https://www.baseball-reference.com/boxes/ANA/ANA201106030.shtml
2011-06-03,Arizona D'Backs,Washington Nationals,4,0,https://www.baseball-reference.com/boxes/ARI/ARI201106030.shtml
2011-06-03,Baltimore Orioles,Toronto Blue Jays,4,8,https://www.baseball-reference.com/boxes/BAL/BAL201106030.shtml
2011-06-03,Boston Red Sox,Oakland Athletics,8,6,https://www.baseball-reference.com/boxes/BOS/BOS201106030.shtml
2011-06-03,Chicago White Sox,Detroit Tigers,6,4,https://www.baseball-reference.com/boxes/CHA/CHA201106030.shtml
2011-06-03,Cincinnati Reds,Los Angeles Dodgers,2,1,https://www.baseball-reference.com/boxes/CIN/CIN201106030.shtml
2011-06-03,Cleveland Indians,Texas Rangers,2,11,https://www.baseball-reference.com/boxes/CLE/CLE201106030.shtml
2011-06-03,Florida Marlins,Milwaukee Brewers,5,6,https://www.baseball-reference.com/boxes/FLO/FLO201106030.shtml
2011-06-03,Kansas City Royals,Minnesota Twins,2,5,https://www.baseball-reference.com/boxes/KCA/KCA201106030.shtml
2011-06-03,New York Mets,Atlanta Braves,3,6,https://www.baseball-reference.com/boxes/NYN/NYN201106030.shtml
2011-06-03,Pittsburgh Pirates,Philadelphia Phillies,2,1,https://www.baseball-reference.com/boxes/PIT/PIT201106030.shtml
2011-06-03,San Diego Padres,Houston Astros,3,1,https://www.baseball-reference.com/boxes/SDN/SDN201106030.shtml
2011-06-03,Seattle Mariners,Tampa Bay Rays,7,0,https://www.baseball-reference.com/boxes/SEA/SEA201106030.shtml
2011-06-03,San Francisco Giants,Colorado Rockies,3,1,https://www.baseball-reference.com/boxes/SFN/SFN201106030.shtml
2011-06-03,St. Louis Cardinals,Chicago Cubs,6,1,https://www.baseball-reference.com/boxes/SLN/SLN201106030.shtml
2011-06-04,LA Angels of Anaheim,New York Yankees,2,3,https://www.baseball-reference.com/boxes/ANA/ANA201106040.shtml
2011-06-04,Arizona D'Backs,Washington Nationals,2,0,https://www.baseball-reference.com/boxes/ARI/ARI201106040.shtml
2011-06-04,Baltimore Orioles,Toronto Blue Jays,5,3,https://www.baseball-reference.com/boxes/BAL/BAL201106040.shtml
2011-06-04,Boston Red Sox,Oakland Athletics,9,8,https://www.baseball-reference.com/boxes/BOS/BOS201106040.shtml
2011-06-04,Chicago White Sox,Detroit Tigers,2,4,https://www.baseball-reference.com/boxes/CHA/CHA201106040.shtml
2011-06-04,Cincinnati Reds,Los Angeles Dodgers,8,11,https://www.baseball-reference.com/boxes/CIN/CIN201106040.shtml
2011-06-04,Cleveland Indians,Texas Rangers,0,4,https://www.baseball-reference.com/boxes/CLE/CLE201106040.shtml
2011-06-04,Florida Marlins,Milwaukee Brewers,2,3,https://www.baseball-reference.com/boxes/FLO/FLO201106040.shtml
2011-06-04,Kansas City Royals,Minnesota Twins,2,7,https://www.baseball-reference.com/boxes/KCA/KCA201106040.shtml
